uses_https,suspicious_patterns_count,domain_age_days,uses_suspicious_tld,domain_length,uses_ip,redirects,subdomains_count,url_length,label
1.0,4.0,81.0,0.0,40.0,0.0,4.0,2.0,167.0,1.0
1.0,4.0,48.0,0.0,32.0,0.0,1.0,4.0,90.0,1.0
1.0,5.0,55.0,0.0,24.0,1.0,8.0,4.0,150.0,1.0
1.0,1.0,6711.0,0.0,3.0,0.0,0.0,1.0,64.0,0.0
0.0,6.0,66.0,1.0,48.0,0.0,1.0,2.0,134.0,1.0
1.0,3.0,41.0,0.0,34.0,0.0,5.0,1.0,128.0,1.0
0.0,9.0,53.0,0.0,41.0,1.0,8.0,2.0,131.0,1.0
0.0,3.0,7.0,0.0,44.0,0.0,1.0,4.0,103.0,1.0
0.0,5.0,40.0,1.0,24.0,0.0,2.0,1.0,61.0,1.0
0.0,6.0,13.0,1.0,46.0,0.0,8.0,0.0,124.0,1.0
0.0,1.0,6168.0,1.0,15.0,0.0,2.0,2.0,78.0,0.0
1.0,8.0,20.0,0.0,45.0,1.0,2.0,4.0,199.0,1.0
0.0,5.0,45.0,0.0,43.0,0.0,2.0,4.0,141.0,1.0
0.0,8.0,110.0,0.0,18.0,1.0,2.0,1.0,111.0,1.0
0.0,7.0,16.0,0.0,36.0,0.0,1.0,2.0,79.0,1.0
1.0,0.0,5625.0,0.0,20.0,0.0,0.0,1.0,68.0,0.0
0.0,7.0,140.0,1.0,32.0,1.0,1.0,0.0,94.0,1.0
1.0,0.0,5517.0,0.0,3.0,0.0,2.0,0.0,78.0,0.0
1.0,1.0,5380.0,0.0,21.0,1.0,0.0,1.0,53.0,0.0
0.0,5.0,100.0,0.0,33.0,0.0,5.0,2.0,89.0,1.0
0.0,4.0,82.0,0.0,12.0,0.0,0.0,4.0,128.0,1.0
0.0,5.0,52.0,1.0,41.0,1.0,1.0,5.0,142.0,1.0
0.0,1.0,5781.0,1.0,15.0,0.0,0.0,2.0,61.0,0.0
1.0,1.0,1483.0,0.0,13.0,1.0,0.0,2.0,30.0,0.0
0.0,6.0,13.0,1.0,16.0,1.0,4.0,0.0,145.0,1.0
1.0,6.0,22.0,1.0,28.0,0.0,1.0,5.0,76.0,1.0
1.0,0.0,2661.0,0.0,13.0,1.0,0.0,2.0,50.0,0.0
1.0,5.0,11.0,0.0,24.0,1.0,0.0,3.0,175.0,1.0
0.0,2.0,130.0,1.0,49.0,0.0,2.0,2.0,178.0,1.0
0.0,4.0,29.0,0.0,35.0,0.0,1.0,0.0,124.0,1.0
0.0,4.0,29.0,0.0,45.0,0.0,0.0,4.0,93.0,1.0
0.0,1.0,31.0,0.0,33.0,1.0,0.0,3.0,166.0,1.0
1.0,9.0,168.0,1.0,30.0,0.0,3.0,1.0,139.0,1.0
0.0,1.0,4120.0,0.0,4.0,0.0,0.0,2.0,47.0,0.0
1.0,2.0,5352.0,0.0,24.0,1.0,0.0,1.0,28.0,0.0
0.0,1.0,3694.0,1.0,7.0,1.0,3.0,2.0,50.0,0.0
1.0,4.0,1722.0,1.0,23.0,0.0,0.0,0.0,32.0,0.0
0.0,4.0,63.0,1.0,41.0,0.0,0.0,4.0,127.0,1.0
0.0,6.0,31.0,0.0,14.0,1.0,2.0,5.0,77.0,1.0
1.0,5.0,132.0,0.0,16.0,1.0,3.0,1.0,181.0,1.0
1.0,1.0,4952.0,0.0,13.0,1.0,1.0,1.0,52.0,0.0
0.0,0.0,8906.0,0.0,13.0,1.0,0.0,1.0,78.0,0.0
1.0,0.0,3725.0,0.0,13.0,0.0,3.0,1.0,57.0,0.0
0.0,3.0,7362.0,0.0,6.0,0.0,2.0,2.0,55.0,0.0
1.0,0.0,9817.0,0.0,22.0,0.0,2.0,1.0,62.0,0.0
1.0,1.0,3388.0,0.0,7.0,0.0,0.0,2.0,16.0,0.0
1.0,0.0,4644.0,0.0,3.0,1.0,1.0,0.0,70.0,0.0
1.0,1.0,3519.0,0.0,21.0,0.0,0.0,0.0,41.0,0.0
1.0,0.0,6048.0,1.0,7.0,1.0,1.0,0.0,11.0,0.0
1.0,3.0,42.0,1.0,21.0,1.0,0.0,2.0,155.0,1.0
0.0,5.0,127.0,0.0,13.0,0.0,0.0,4.0,84.0,1.0
0.0,0.0,9078.0,0.0,7.0,1.0,0.0,2.0,59.0,0.0
0.0,5.0,41.0,0.0,43.0,0.0,2.0,4.0,193.0,1.0
0.0,2.0,1429.0,0.0,12.0,0.0,1.0,2.0,52.0,0.0
1.0,9.0,98.0,1.0,33.0,0.0,1.0,0.0,164.0,1.0
1.0,0.0,8906.0,0.0,10.0,0.0,0.0,1.0,59.0,0.0
1.0,1.0,4883.0,1.0,12.0,1.0,1.0,0.0,51.0,0.0
1.0,5.0,22.0,0.0,12.0,1.0,5.0,4.0,128.0,1.0
1.0,0.0,346.0,0.0,17.0,0.0,0.0,1.0,44.0,0.0
1.0,2.0,67.0,1.0,18.0,0.0,8.0,5.0,168.0,1.0
0.0,1.0,2183.0,0.0,14.0,0.0,0.0,1.0,24.0,0.0
1.0,0.0,4778.0,0.0,17.0,0.0,0.0,2.0,37.0,0.0
1.0,5.0,47.0,1.0,30.0,0.0,0.0,4.0,124.0,1.0
1.0,1.0,5808.0,0.0,12.0,1.0,1.0,2.0,10.0,0.0
1.0,2.0,134.0,0.0,14.0,1.0,0.0,4.0,69.0,1.0
1.0,1.0,6.0,1.0,39.0,0.0,1.0,3.0,139.0,1.0
0.0,2.0,112.0,0.0,43.0,1.0,4.0,5.0,86.0,1.0
1.0,0.0,1767.0,0.0,5.0,1.0,0.0,1.0,42.0,0.0
1.0,2.0,8568.0,0.0,14.0,0.0,0.0,1.0,41.0,0.0
1.0,0.0,3843.0,0.0,22.0,0.0,1.0,1.0,77.0,0.0
1.0,0.0,8773.0,1.0,8.0,0.0,2.0,2.0,51.0,0.0
1.0,5.0,60.0,0.0,41.0,0.0,6.0,1.0,80.0,1.0
0.0,1.0,88.0,1.0,50.0,1.0,8.0,0.0,177.0,1.0
0.0,6.0,160.0,1.0,24.0,1.0,2.0,4.0,161.0,1.0
1.0,0.0,7114.0,0.0,3.0,0.0,3.0,2.0,26.0,0.0
0.0,5.0,30.0,1.0,40.0,1.0,1.0,5.0,127.0,1.0
0.0,0.0,7176.0,0.0,22.0,0.0,0.0,2.0,53.0,0.0
1.0,0.0,1323.0,0.0,7.0,0.0,0.0,1.0,10.0,0.0
1.0,0.0,9097.0,0.0,3.0,0.0,1.0,0.0,26.0,0.0
0.0,7.0,20.0,1.0,24.0,0.0,0.0,0.0,81.0,1.0
1.0,1.0,8870.0,0.0,8.0,0.0,1.0,1.0,64.0,0.0
1.0,5.0,7.0,0.0,32.0,1.0,2.0,3.0,98.0,1.0
1.0,2.0,27.0,1.0,32.0,0.0,2.0,0.0,102.0,1.0
1.0,1.0,7675.0,0.0,16.0,0.0,0.0,1.0,68.0,0.0
0.0,4.0,26.0,1.0,22.0,0.0,3.0,0.0,161.0,1.0
1.0,7.0,80.0,0.0,44.0,1.0,1.0,3.0,153.0,1.0
1.0,0.0,2236.0,0.0,16.0,0.0,2.0,1.0,15.0,0.0
0.0,4.0,16.0,1.0,10.0,0.0,0.0,1.0,56.0,1.0
1.0,3.0,63.0,1.0,50.0,0.0,1.0,2.0,114.0,1.0
1.0,0.0,4797.0,0.0,18.0,0.0,2.0,2.0,21.0,0.0
1.0,0.0,8551.0,1.0,11.0,0.0,0.0,1.0,28.0,0.0
1.0,1.0,8585.0,0.0,23.0,1.0,0.0,0.0,32.0,0.0
0.0,0.0,5215.0,0.0,6.0,0.0,2.0,1.0,51.0,0.0
0.0,6.0,8.0,1.0,43.0,1.0,0.0,5.0,116.0,1.0
1.0,0.0,9225.0,0.0,15.0,1.0,0.0,1.0,80.0,0.0
0.0,5.0,27.0,1.0,18.0,0.0,0.0,1.0,82.0,1.0
0.0,7.0,40.0,1.0,38.0,0.0,0.0,2.0,155.0,1.0
0.0,1.0,5285.0,0.0,20.0,0.0,0.0,0.0,28.0,0.0
1.0,0.0,502.0,0.0,3.0,0.0,1.0,1.0,40.0,0.0
0.0,4.0,5.0,1.0,36.0,1.0,6.0,2.0,96.0,1.0
1.0,1.0,2265.0,1.0,8.0,0.0,0.0,0.0,60.0,0.0
0.0,1.0,3875.0,0.0,24.0,0.0,0.0,1.0,65.0,0.0
0.0,2.0,63.0,1.0,50.0,0.0,0.0,4.0,151.0,1.0
0.0,5.0,34.0,0.0,20.0,1.0,0.0,2.0,140.0,1.0
1.0,0.0,4108.0,0.0,25.0,0.0,2.0,0.0,61.0,0.0
1.0,0.0,8367.0,0.0,24.0,1.0,1.0,0.0,48.0,0.0
0.0,7.0,59.0,0.0,18.0,1.0,5.0,0.0,132.0,1.0
1.0,4.0,80.0,0.0,24.0,1.0,4.0,3.0,175.0,1.0
1.0,0.0,5661.0,1.0,8.0,1.0,1.0,0.0,23.0,0.0
0.0,0.0,2217.0,0.0,15.0,0.0,0.0,0.0,21.0,0.0
1.0,1.0,6037.0,1.0,10.0,0.0,1.0,1.0,44.0,0.0
1.0,4.0,48.0,1.0,35.0,1.0,0.0,5.0,97.0,1.0
1.0,1.0,2093.0,1.0,19.0,0.0,2.0,2.0,79.0,0.0
1.0,0.0,9550.0,0.0,23.0,0.0,1.0,0.0,57.0,0.0
1.0,1.0,9264.0,0.0,16.0,1.0,0.0,0.0,75.0,0.0
1.0,4.0,140.0,0.0,23.0,0.0,0.0,4.0,133.0,1.0
0.0,4.0,89.0,0.0,25.0,1.0,0.0,1.0,87.0,1.0
0.0,0.0,7631.0,1.0,7.0,0.0,0.0,0.0,19.0,0.0
1.0,0.0,6681.0,0.0,3.0,1.0,2.0,0.0,69.0,0.0
0.0,5.0,63.0,0.0,49.0,1.0,2.0,2.0,108.0,1.0
0.0,0.0,5674.0,0.0,13.0,1.0,0.0,2.0,39.0,0.0
1.0,1.0,3883.0,0.0,24.0,0.0,2.0,0.0,49.0,0.0
1.0,1.0,9963.0,1.0,25.0,0.0,2.0,0.0,36.0,0.0
1.0,0.0,6857.0,0.0,11.0,0.0,3.0,2.0,77.0,0.0
1.0,4.0,89.0,0.0,37.0,1.0,0.0,4.0,68.0,1.0
1.0,1.0,5607.0,0.0,16.0,0.0,1.0,0.0,78.0,0.0
1.0,4.0,92.0,0.0,32.0,0.0,4.0,5.0,136.0,1.0
1.0,6.0,137.0,0.0,13.0,0.0,5.0,0.0,183.0,1.0
1.0,0.0,7800.0,0.0,12.0,0.0,0.0,2.0,59.0,0.0
1.0,1.0,6305.0,0.0,12.0,0.0,2.0,2.0,24.0,0.0
0.0,5.0,35.0,1.0,30.0,1.0,8.0,0.0,136.0,1.0
1.0,8.0,73.0,1.0,38.0,1.0,2.0,5.0,94.0,1.0
1.0,4.0,60.0,1.0,24.0,1.0,1.0,0.0,130.0,1.0
1.0,0.0,2274.0,0.0,21.0,0.0,1.0,1.0,61.0,0.0
1.0,3.0,100.0,1.0,24.0,1.0,4.0,2.0,144.0,1.0
1.0,0.0,3735.0,0.0,24.0,0.0,0.0,1.0,23.0,0.0
1.0,0.0,6837.0,0.0,6.0,1.0,0.0,2.0,30.0,0.0
0.0,0.0,2339.0,0.0,22.0,1.0,0.0,2.0,80.0,0.0
0.0,4.0,19.0,1.0,45.0,0.0,0.0,4.0,170.0,1.0
1.0,0.0,9021.0,0.0,11.0,0.0,0.0,1.0,79.0,0.0
1.0,0.0,1547.0,0.0,24.0,1.0,0.0,0.0,51.0,0.0
0.0,3.0,37.0,1.0,18.0,1.0,1.0,4.0,67.0,1.0
0.0,3.0,37.0,0.0,19.0,1.0,0.0,2.0,61.0,1.0
0.0,3.0,7361.0,0.0,3.0,0.0,2.0,1.0,79.0,0.0
1.0,1.0,8275.0,0.0,13.0,0.0,2.0,1.0,71.0,0.0
1.0,1.0,6206.0,0.0,18.0,1.0,1.0,0.0,28.0,0.0
0.0,5.0,33.0,0.0,40.0,1.0,2.0,5.0,65.0,1.0
1.0,1.0,85.0,1.0,22.0,0.0,7.0,5.0,102.0,1.0
1.0,0.0,3900.0,0.0,9.0,0.0,0.0,0.0,63.0,0.0
0.0,6.0,112.0,0.0,21.0,0.0,0.0,5.0,98.0,1.0
1.0,3.0,49.0,0.0,31.0,0.0,2.0,5.0,193.0,1.0
1.0,0.0,429.0,0.0,12.0,1.0,0.0,2.0,14.0,0.0
1.0,4.0,21.0,0.0,25.0,1.0,0.0,2.0,156.0,1.0
0.0,6.0,22.0,0.0,10.0,1.0,3.0,2.0,154.0,1.0
1.0,1.0,5425.0,0.0,5.0,1.0,0.0,2.0,70.0,0.0
1.0,4.0,143.0,0.0,40.0,1.0,0.0,3.0,115.0,1.0
1.0,1.0,3817.0,1.0,22.0,0.0,0.0,1.0,40.0,0.0
0.0,0.0,8054.0,0.0,7.0,0.0,1.0,2.0,22.0,0.0
1.0,0.0,3072.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0
1.0,7.0,88.0,1.0,46.0,0.0,0.0,3.0,68.0,1.0
1.0,4.0,26.0,1.0,18.0,0.0,3.0,0.0,100.0,1.0
1.0,0.0,8788.0,0.0,3.0,1.0,0.0,1.0,38.0,0.0
1.0,0.0,8421.0,0.0,17.0,0.0,0.0,1.0,32.0,0.0
1.0,1.0,6365.0,0.0,15.0,0.0,0.0,2.0,48.0,0.0
1.0,3.0,6943.0,1.0,17.0,0.0,0.0,0.0,34.0,0.0
1.0,0.0,1319.0,1.0,19.0,0.0,0.0,1.0,49.0,0.0
0.0,5.0,44.0,1.0,25.0,0.0,1.0,1.0,148.0,1.0
1.0,3.0,23.0,1.0,44.0,0.0,3.0,1.0,92.0,1.0
1.0,2.0,4721.0,1.0,9.0,0.0,1.0,1.0,13.0,0.0
1.0,0.0,4296.0,0.0,24.0,1.0,1.0,2.0,14.0,0.0
0.0,5.0,50.0,0.0,28.0,1.0,0.0,3.0,153.0,1.0
0.0,0.0,6603.0,0.0,21.0,1.0,0.0,0.0,56.0,0.0
0.0,5.0,82.0,0.0,48.0,1.0,1.0,5.0,71.0,1.0
1.0,0.0,8690.0,1.0,24.0,0.0,1.0,1.0,66.0,0.0
1.0,0.0,1804.0,1.0,13.0,0.0,0.0,2.0,20.0,0.0
1.0,1.0,5367.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0
1.0,5.0,76.0,0.0,45.0,1.0,0.0,1.0,170.0,1.0
1.0,0.0,501.0,1.0,25.0,0.0,1.0,1.0,44.0,0.0
1.0,4.0,168.0,1.0,49.0,0.0,9.0,2.0,95.0,1.0
0.0,0.0,8140.0,0.0,15.0,0.0,0.0,0.0,59.0,0.0
1.0,0.0,376.0,0.0,12.0,0.0,0.0,0.0,79.0,0.0
0.0,2.0,48.0,1.0,48.0,0.0,0.0,4.0,93.0,1.0
0.0,5.0,111.0,0.0,39.0,1.0,2.0,5.0,112.0,1.0
1.0,0.0,1298.0,0.0,18.0,1.0,1.0,0.0,69.0,0.0
0.0,2.0,112.0,0.0,49.0,1.0,1.0,0.0,165.0,1.0
1.0,4.0,44.0,0.0,33.0,1.0,0.0,4.0,92.0,1.0
1.0,0.0,2284.0,0.0,23.0,0.0,1.0,2.0,18.0,0.0
1.0,3.0,72.0,0.0,45.0,0.0,1.0,1.0,199.0,1.0
1.0,1.0,4288.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0
1.0,0.0,6605.0,0.0,25.0,0.0,2.0,2.0,55.0,0.0
0.0,0.0,1419.0,1.0,21.0,0.0,0.0,1.0,61.0,0.0
0.0,5.0,81.0,0.0,36.0,0.0,2.0,0.0,114.0,1.0
0.0,5.0,145.0,0.0,47.0,0.0,2.0,0.0,111.0,1.0
1.0,2.0,6826.0,0.0,11.0,1.0,0.0,1.0,16.0,0.0
0.0,6.0,86.0,0.0,33.0,1.0,2.0,0.0,73.0,1.0
0.0,2.0,8015.0,0.0,22.0,0.0,0.0,1.0,73.0,0.0
1.0,1.0,7387.0,0.0,24.0,0.0,1.0,1.0,47.0,0.0
0.0,5.0,23.0,1.0,14.0,0.0,3.0,1.0,192.0,1.0
0.0,3.0,7.0,0.0,18.0,0.0,3.0,2.0,165.0,1.0
1.0,1.0,3702.0,1.0,4.0,0.0,1.0,1.0,34.0,0.0
0.0,4.0,98.0,1.0,41.0,1.0,1.0,2.0,114.0,1.0
1.0,0.0,7491.0,1.0,17.0,0.0,2.0,0.0,56.0,0.0
1.0,7.0,97.0,0.0,20.0,1.0,0.0,0.0,93.0,1.0
1.0,1.0,7776.0,0.0,13.0,0.0,2.0,0.0,15.0,0.0
1.0,5.0,38.0,0.0,24.0,1.0,4.0,2.0,83.0,1.0
1.0,9.0,16.0,1.0,26.0,0.0,0.0,4.0,146.0,1.0
0.0,7.0,82.0,1.0,12.0,1.0,4.0,0.0,165.0,1.0
1.0,0.0,2292.0,0.0,7.0,0.0,0.0,2.0,13.0,0.0
1.0,1.0,31.0,0.0,30.0,0.0,2.0,0.0,128.0,1.0
1.0,3.0,66.0,1.0,33.0,1.0,0.0,5.0,144.0,1.0
1.0,5.0,100.0,1.0,11.0,1.0,0.0,2.0,168.0,1.0
1.0,9.0,3.0,1.0,40.0,0.0,1.0,0.0,72.0,1.0
1.0,2.0,4390.0,0.0,4.0,0.0,0.0,2.0,38.0,0.0
1.0,5.0,62.0,0.0,20.0,1.0,2.0,4.0,102.0,1.0
0.0,4.0,125.0,1.0,49.0,0.0,0.0,3.0,175.0,1.0
1.0,0.0,9928.0,0.0,9.0,0.0,1.0,0.0,33.0,0.0
1.0,0.0,2300.0,0.0,15.0,1.0,0.0,0.0,69.0,0.0
1.0,7.0,9.0,1.0,49.0,0.0,2.0,5.0,67.0,1.0
0.0,0.0,9140.0,0.0,6.0,0.0,0.0,0.0,38.0,0.0
0.0,3.0,10.0,1.0,43.0,0.0,1.0,3.0,95.0,1.0
0.0,5.0,89.0,1.0,47.0,1.0,0.0,4.0,138.0,1.0
0.0,0.0,6439.0,1.0,10.0,1.0,0.0,0.0,59.0,0.0
1.0,1.0,5326.0,0.0,19.0,0.0,0.0,0.0,74.0,0.0
1.0,1.0,4768.0,0.0,9.0,0.0,0.0,0.0,60.0,0.0
0.0,6.0,13.0,1.0,19.0,1.0,1.0,0.0,170.0,1.0
0.0,2.0,9.0,0.0,32.0,1.0,6.0,4.0,168.0,1.0
0.0,5.0,113.0,1.0,44.0,0.0,1.0,3.0,53.0,1.0
1.0,6.0,32.0,0.0,30.0,0.0,1.0,3.0,177.0,1.0
1.0,0.0,6102.0,0.0,3.0,0.0,2.0,1.0,32.0,0.0
0.0,1.0,2247.0,0.0,17.0,0.0,4.0,0.0,28.0,0.0
0.0,7.0,150.0,1.0,25.0,1.0,4.0,3.0,190.0,1.0
1.0,0.0,4995.0,0.0,3.0,0.0,0.0,0.0,49.0,0.0
1.0,1.0,2609.0,0.0,17.0,0.0,0.0,1.0,30.0,0.0
0.0,6.0,58.0,1.0,10.0,0.0,1.0,1.0,137.0,1.0
0.0,6.0,62.0,0.0,33.0,1.0,0.0,4.0,111.0,1.0
1.0,1.0,213.0,1.0,10.0,0.0,2.0,1.0,65.0,0.0
1.0,5.0,48.0,1.0,16.0,0.0,0.0,5.0,140.0,1.0
0.0,2.0,57.0,0.0,12.0,1.0,2.0,2.0,122.0,1.0
0.0,7.0,13.0,0.0,39.0,1.0,3.0,4.0,152.0,1.0
1.0,2.0,7099.0,0.0,9.0,1.0,0.0,0.0,17.0,0.0
1.0,0.0,6745.0,0.0,23.0,0.0,0.0,2.0,35.0,0.0
1.0,5.0,18.0,1.0,32.0,1.0,0.0,2.0,182.0,1.0
1.0,0.0,7287.0,1.0,12.0,0.0,1.0,2.0,32.0,0.0
1.0,5.0,109.0,1.0,24.0,0.0,1.0,2.0,64.0,1.0
1.0,1.0,20.0,1.0,49.0,0.0,3.0,2.0,121.0,1.0
1.0,0.0,2712.0,1.0,5.0,0.0,1.0,2.0,42.0,0.0
0.0,0.0,6711.0,0.0,9.0,0.0,0.0,0.0,70.0,0.0
1.0,1.0,37.0,1.0,19.0,1.0,0.0,3.0,63.0,1.0
1.0,5.0,28.0,0.0,14.0,1.0,3.0,1.0,188.0,1.0
0.0,1.0,8320.0,0.0,8.0,0.0,1.0,1.0,57.0,0.0
0.0,2.0,139.0,0.0,42.0,0.0,3.0,4.0,96.0,1.0
0.0,0.0,390.0,0.0,10.0,0.0,0.0,2.0,21.0,0.0
1.0,5.0,124.0,1.0,17.0,1.0,5.0,3.0,67.0,1.0
1.0,2.0,92.0,1.0,39.0,0.0,0.0,5.0,110.0,1.0
0.0,0.0,833.0,0.0,25.0,0.0,1.0,2.0,34.0,0.0
0.0,5.0,71.0,1.0,49.0,1.0,1.0,1.0,95.0,1.0
0.0,5.0,75.0,1.0,41.0,0.0,3.0,2.0,75.0,1.0
1.0,0.0,9912.0,1.0,3.0,0.0,1.0,0.0,20.0,0.0
1.0,5.0,100.0,1.0,36.0,1.0,7.0,2.0,119.0,1.0
1.0,0.0,7041.0,0.0,14.0,0.0,1.0,2.0,79.0,0.0
1.0,1.0,7000.0,0.0,13.0,1.0,0.0,1.0,39.0,0.0
1.0,2.0,7925.0,1.0,4.0,0.0,1.0,1.0,45.0,0.0
1.0,0.0,2946.0,1.0,19.0,1.0,0.0,2.0,20.0,0.0
1.0,5.0,156.0,0.0,50.0,1.0,0.0,4.0,60.0,1.0
1.0,0.0,376.0,1.0,15.0,0.0,2.0,1.0,60.0,0.0
1.0,0.0,2771.0,0.0,17.0,1.0,0.0,1.0,16.0,0.0
1.0,1.0,1580.0,1.0,23.0,0.0,1.0,2.0,54.0,0.0
0.0,5.0,92.0,0.0,47.0,1.0,3.0,3.0,136.0,1.0
1.0,0.0,8372.0,0.0,25.0,0.0,1.0,1.0,33.0,0.0
1.0,2.0,5486.0,0.0,15.0,0.0,1.0,2.0,41.0,0.0
0.0,6.0,138.0,1.0,23.0,1.0,0.0,1.0,72.0,1.0
1.0,0.0,8783.0,0.0,6.0,1.0,1.0,0.0,25.0,0.0
1.0,5.0,4.0,0.0,32.0,1.0,0.0,4.0,156.0,1.0
1.0,1.0,2673.0,0.0,6.0,1.0,0.0,0.0,40.0,0.0
1.0,6.0,113.0,0.0,36.0,0.0,4.0,0.0,187.0,1.0
0.0,0.0,4821.0,0.0,10.0,0.0,0.0,2.0,80.0,0.0
1.0,5.0,66.0,0.0,15.0,1.0,0.0,5.0,53.0,1.0
0.0,4.0,55.0,0.0,33.0,0.0,2.0,0.0,127.0,1.0
1.0,0.0,2692.0,0.0,4.0,1.0,0.0,1.0,38.0,0.0
0.0,0.0,6967.0,0.0,6.0,0.0,3.0,1.0,73.0,0.0
1.0,4.0,23.0,1.0,13.0,0.0,2.0,2.0,119.0,1.0
1.0,1.0,6226.0,0.0,10.0,0.0,0.0,2.0,55.0,0.0
0.0,3.0,68.0,0.0,27.0,1.0,8.0,5.0,133.0,1.0
0.0,4.0,12.0,1.0,42.0,1.0,3.0,5.0,191.0,1.0
1.0,1.0,96.0,0.0,25.0,0.0,9.0,3.0,96.0,1.0
1.0,0.0,1061.0,0.0,5.0,0.0,2.0,1.0,48.0,0.0
1.0,5.0,15.0,0.0,41.0,1.0,4.0,4.0,58.0,1.0
1.0,0.0,9084.0,0.0,7.0,1.0,0.0,1.0,63.0,0.0
1.0,3.0,10.0,0.0,50.0,1.0,2.0,0.0,171.0,1.0
1.0,5.0,56.0,0.0,46.0,0.0,3.0,1.0,188.0,1.0
0.0,1.0,7605.0,0.0,11.0,1.0,2.0,2.0,21.0,0.0
1.0,0.0,1908.0,0.0,23.0,0.0,2.0,0.0,33.0,0.0
1.0,0.0,1223.0,0.0,25.0,1.0,2.0,1.0,26.0,0.0
1.0,5.0,60.0,0.0,41.0,1.0,0.0,1.0,100.0,1.0
1.0,0.0,2823.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0
1.0,7.0,20.0,0.0,29.0,0.0,5.0,1.0,52.0,1.0
1.0,2.0,80.0,0.0,28.0,0.0,3.0,1.0,189.0,1.0
1.0,2.0,9293.0,0.0,8.0,0.0,0.0,2.0,53.0,0.0
0.0,5.0,76.0,0.0,44.0,1.0,2.0,4.0,152.0,1.0
1.0,5.0,72.0,0.0,29.0,1.0,2.0,2.0,162.0,1.0
1.0,4.0,2113.0,0.0,21.0,0.0,1.0,1.0,69.0,0.0
1.0,0.0,7405.0,0.0,11.0,1.0,2.0,2.0,41.0,0.0
1.0,3.0,153.0,1.0,27.0,1.0,0.0,3.0,103.0,1.0
1.0,1.0,7661.0,0.0,20.0,0.0,0.0,1.0,48.0,0.0
0.0,6.0,1.0,0.0,41.0,1.0,4.0,1.0,82.0,1.0
1.0,2.0,34.0,0.0,39.0,0.0,4.0,2.0,170.0,1.0
0.0,8.0,44.0,0.0,11.0,1.0,2.0,1.0,185.0,1.0
1.0,4.0,85.0,0.0,14.0,1.0,0.0,4.0,129.0,1.0
0.0,4.0,108.0,1.0,11.0,1.0,0.0,4.0,92.0,1.0
1.0,1.0,2147.0,0.0,6.0,0.0,0.0,2.0,53.0,0.0
1.0,4.0,38.0,0.0,12.0,0.0,9.0,0.0,84.0,1.0
0.0,2.0,115.0,0.0,10.0,0.0,2.0,4.0,129.0,1.0
1.0,0.0,640.0,0.0,12.0,0.0,1.0,1.0,74.0,0.0
1.0,2.0,7999.0,0.0,8.0,0.0,0.0,0.0,48.0,0.0
1.0,6.0,86.0,0.0,37.0,1.0,1.0,0.0,148.0,1.0
1.0,1.0,9796.0,0.0,14.0,0.0,0.0,2.0,32.0,0.0
1.0,3.0,27.0,0.0,46.0,0.0,0.0,0.0,111.0,1.0
1.0,0.0,235.0,0.0,20.0,0.0,0.0,1.0,15.0,0.0
1.0,1.0,6447.0,0.0,20.0,0.0,2.0,1.0,40.0,0.0
0.0,0.0,707.0,0.0,12.0,0.0,0.0,2.0,32.0,0.0
1.0,3.0,68.0,1.0,15.0,0.0,2.0,2.0,67.0,1.0
1.0,0.0,2602.0,0.0,10.0,0.0,1.0,0.0,55.0,0.0
0.0,6.0,9.0,0.0,49.0,1.0,0.0,5.0,83.0,1.0
1.0,2.0,118.0,1.0,44.0,0.0,0.0,1.0,135.0,1.0
1.0,5.0,12.0,0.0,27.0,1.0,5.0,4.0,176.0,1.0
1.0,0.0,6634.0,0.0,17.0,0.0,3.0,0.0,39.0,0.0
1.0,1.0,5664.0,1.0,3.0,1.0,1.0,1.0,74.0,0.0
1.0,7.0,11.0,0.0,35.0,0.0,4.0,4.0,172.0,1.0
1.0,0.0,786.0,0.0,8.0,0.0,1.0,1.0,67.0,0.0
0.0,5.0,39.0,1.0,20.0,1.0,8.0,3.0,69.0,1.0
1.0,5.0,50.0,1.0,11.0,0.0,1.0,1.0,114.0,1.0
1.0,0.0,7838.0,0.0,20.0,0.0,0.0,1.0,11.0,0.0
1.0,3.0,70.0,0.0,37.0,0.0,2.0,2.0,68.0,1.0
0.0,7.0,117.0,1.0,25.0,0.0,1.0,1.0,140.0,1.0
0.0,7.0,19.0,1.0,32.0,1.0,1.0,4.0,79.0,1.0
1.0,0.0,7875.0,0.0,15.0,0.0,1.0,0.0,67.0,0.0
1.0,0.0,5792.0,0.0,24.0,0.0,0.0,1.0,74.0,0.0
1.0,4.0,63.0,1.0,49.0,1.0,1.0,5.0,128.0,1.0
0.0,6.0,57.0,0.0,39.0,0.0,1.0,0.0,141.0,1.0
0.0,3.0,1986.0,0.0,3.0,0.0,1.0,0.0,59.0,0.0
1.0,0.0,9054.0,0.0,11.0,0.0,1.0,1.0,48.0,0.0
1.0,0.0,6996.0,1.0,22.0,1.0,0.0,0.0,26.0,0.0
0.0,6.0,69.0,0.0,24.0,1.0,0.0,2.0,123.0,1.0
0.0,0.0,8523.0,1.0,8.0,1.0,3.0,1.0,39.0,0.0
